StAlphCd,CDNumAtL,YearElec,Ob,Use,CngrsNum,StICPSR,StPOAbrv,DifDPct,DemPct,DemWin,DWinPrv,DWinNxt,DifPVDec,OpenSeat,IncStatus,PrvTrmsD,PrvTrmsO,VoteTotW,VoteTotL,VoteCast,SoSDem,PrvElcOb,NxtElcOb,DemInc,DemOpen,NonDInc,NonDOpen,DExpAdv,RExpAdv,ForgnPct,GovWkPct,BlackPct,UrbanPct,VtTotPct,DPctNxt,DifDPNxt,DPctPrv,DifDPPrv,ElcSwing,GovDem,IncDWNOM1,DSpndPct,DDonaPct,CQRating3
5,26,1982,1633,0,98,71,CA,19.15572882,59.57786441,1,,,,1,"open seat, new (reapportionment)",0,,97383,,163455,1,,,,,,,1,0,21.36384434,5.491563781,4.406540894,100,34.52,,,,,8.000854683,1,,48.25009359,55.20755712,1
5,26,1984,1634,0,99,71,CA,25.58728456,62.79364228,1,,,0.0137,0,Democratic incumbent,1,,117080,,186452,1,,,,,,,1,0,21.28443957,5.504822394,4.409479926,100,41.57,,,,,-5.306613884,0,,96.89769258,98.37477653,1
5,26,1986,1635,1,100,71,CA,30.13472557,65.06736279,1,1,1,0.0137,0,Democratic incumbent,2,,98091,,150753,1,1634,1636,1,0,0,0,1,0,21.28443957,5.504822394,4.409479926,100,40.53,70.34159303,40.68318605,62.79364228,25.58728456,4.555182653,0,-0.458999991,96.35895082,99.46718611,1
5,26,1988,1636,1,101,71,CA,40.68318605,70.34159303,1,1,1,0.0137,0,Democratic incumbent,3,,126930,,180448,1,1635,1637,1,0,0,0,1,0,21.28443957,5.504822394,4.409479926,100,45.33,61.06141806,26.24519467,65.06736279,30.13472557,-1.545145837,0,-0.451999992,100,99.75142063,1
5,26,1990,1637,1,102,71,CA,26.24519467,61.06141806,1,1,1,0.0137,0,Democratic incumbent,4,,78031,,127791,1,1636,1638,1,0,0,0,1,0,21.28443957,5.504822394,4.409479926,100,78.18,61.04393601,30.89456558,70.34159303,40.68318605,-2.671862634,0,-0.444999993,84.52615538,98.62700732,1
5,26,1992,1638,0,103,71,CA,30.89456558,61.04393601,1,,,0.440333333,0,Democratic incumbent,5,,73807,,,1,,,,,,,1,0,42.18582142,4.335669719,6.142373735,100,11,,,,,-2.283510717,0,,90.40790819,90.69596269,1
5,26,1994,1639,1,104,71,CA,30.3183645,62.56665587,1,1,1,0.440333333,0,Democratic incumbent,6,,55145,,,1,1638,1640,1,0,0,0,1,0,42.18582142,4.335669719,6.142373735,100,23.88,65.86840749,37.25600839,61.04393601,30.89456558,-12.75936914,0,-0.432000011,91.74431602,98.24616491,1
5,26,1996,1640,1,105,71,CA,37.25600839,65.86840749,1,1,1,0.440333333,0,Democratic incumbent,7,,67525,,,0,1639,1641,1,0,0,0,1,0,42.18582142,4.335669719,6.142373735,100,34.52,82.47472048,74.6384263,62.56665587,30.3183645,7.017245117,0,-0.425000012,83.87286385,98.60698034,1
5,26,1998,1641,1,106,71,CA,74.6384263,82.47472048,1,1,1,0.440333333,0,Democratic incumbent,8,,69000,,,0,1640,1642,1,0,0,0,1,0,,,,,41.57,,,65.86840749,37.25600839,-2.242183656,0,-0.419,,,1
5,26,2000,1642,0,107,71,CA,,,1,1,0,0.440333333,0,Democratic incumbent,9,,,,,0,1641,1643,1,0,0,0,1,0,,,,,40.53,,-31.14,82.47472048,74.6384263,4.633695519,1,-0.412,,,1
5,26,2002,1643,0,108,71,CA,-31.14,,0,,,-0.038,,NA,,11,,,,0,,,,,,,,,,,,,45.33,,,,,-6.694096897,1,,9.164758618,1.14988208,-1
5,26,2004,1644,1,109,71,CA,-11.18,,0,0,0,-0.038,,NA,,12,,,,1,1643,1645,0,0,,,,,,,,,78.18,,-20.1,,-31.14,2.314101968,0,0.56400001,1.871703811,1.856064278,-1
5,26,2006,1645,1,110,71,CA,-20.1,,0,0,0,-0.038,,NA,,13,,,,0,1644,1646,0,0,,,,,,,,,11,,-13.1,,-11.18,13.68268531,0,0.566999972,0.671729988,0.257296008,-1
5,26,2008,1646,0,111,71,CA,-13.1,,0,0,,-0.038,,NA,,14,,,,1,1645,,0,0,,,,,,,,,23.88,,,,-20.1,1.765615325,0,0.569999993,31.31979531,32.5972975,-1
5,27,1952,1647,0,83,71,CA,10.05881131,55.02940416,1,,,-0.108733333,0,Democratic incumbent,8,,68773,,124986,0,,,,,,,1,0,7.105829386,4.614723656,2.502467672,66.41623053,34.52,,,,,-6.808760953,0,,,,
5,27,1954,1648,1,84,71,CA,29.50496674,64.75248337,1,1,1,-0.108733333,0,Democratic incumbent,9,,65389,,100986,0,1647,1649,1,0,0,0,1,0,7.105829386,4.614723656,2.502467672,66.41623053,41.57,100,,55.02940416,10.05881131,8.778685501,0,-0.207000002,,,
5,27,1956,1649,0,85,71,CA,,100,1,1,1,-0.108733333,0,Democratic incumbent,10,,124662,,124928,0,1648,1650,1,0,0,0,1,0,7.105829386,4.614723656,2.502467672,66.41623053,40.53,72.26765752,44.53531802,64.75248337,29.50496674,-5.650539331,0,-0.217999995,,,
5,27,1958,1650,1,86,71,CA,44.53531802,72.26765752,1,1,1,-0.108733333,0,Democratic incumbent,11,,105062,,145390,0,1649,1651,1,0,0,0,1,0,7.105829386,4.614723656,2.502467672,66.41623053,45.33,66.78856611,33.57712924,100,,13.50993815,0,-0.228,,,
5,27,1960,1651,1,87,71,CA,33.57712924,66.78856611,1,1,1,-0.108733333,0,Democratic incumbent,12,,123645,,185140,0,1650,1652,1,0,0,0,1,0,7.105829386,4.614723656,2.502467672,66.41623053,78.18,52.11684108,4.233682156,72.26765752,44.53531802,-6.19429047,1,-0.238999993,,,
5,27,1962,1652,0,88,71,CA,4.233682156,52.11684108,1,,,0.1266,0,Republican incumbent,0,,66979,,128566,0,,,,,,,0,1,7.249873807,4.283360791,2.067628509,89.8266021,11,,,,,-6.752375421,1,,,,
5,27,1964,1653,1,89,71,CA,-3.455528617,48.27223718,0,1,0,0.1266,1,Democratic open seat,,0,83141,,160743,0,1652,1654,0,1,0,0,1,0,7.249873807,4.283360791,2.067628509,89.8266021,23.88,34.6511215,-30.69775403,52.11684108,4.233682156,6.331477858,1,-0.393000007,,,1
5,27,1966,1654,1,90,71,CA,-30.69775403,34.6511215,0,0,0,0.1266,0,Republican incumbent,,1,93890,,143717,0,1653,1655,0,0,1,0,0,1,7.249873807,4.283360791,2.067628509,89.8266021,34.52,27.83789337,-44.32421625,48.27223718,-3.455528617,-10.61381827,1,0.243000001,,,-1
5,27,1968,1655,0,91,71,CA,-44.32421625,27.83789337,0,,,-0.189,0,Republican incumbent,,0,162854,,225678,0,,,,,,,0,1,7.249873807,4.283360791,2.067628509,89.8266021,41.57,,,,,-2.251513587,0,,,,-1
5,27,1970,1656,1,92,71,CA,-36.22047901,30.46628833,0,0,0,-0.189,0,Republican incumbent,,1,139326,,208926,0,1655,1657,0,0,1,0,0,1,7.249873807,4.283360791,2.067628509,89.8266021,40.53,42.56542325,-14.86675143,27.83789337,-44.32421625,8.370145083,0,,,,
5,27,1972,1657,0,93,71,CA,-14.86675143,42.56542325,0,,,-0.272,0,Republican incumbent,,2,119475,,208028,1,,,,,,,0,1,7.364883062,6.048886639,1.343143697,97.57074989,45.33,,,,,-5.918761457,0,,24.18931356,,
5,27,1974,1658,0,94,71,CA,-31.39815032,32.52451718,0,,,-0.2569,0,Republican incumbent,,7,102663,,160605,1,,,,,,,0,1,7.364883062,6.048886639,1.343143697,97.57074989,78.18,,,,,13.5724714,0,,47.35296517,,-1
5,27,1976,1659,1,95,71,CA,-9.367349744,45.31632364,0,0,0,-0.2569,1,Republican open seat,,0,114623,,209611,1,1658,1660,0,0,0,1,0,0,7.364883062,6.048886639,1.343143697,97.57074989,11,48.99812937,-2.003741264,32.52451718,-31.39815032,-5.621735424,1,0.184,61.21325384,,0
5,27,1978,1660,1,96,71,CA,-2.003741264,48.99812937,0,0,0,-0.2569,0,Republican incumbent,,1,89392,,175272,1,1659,1661,0,0,1,0,0,1,7.364883062,6.048886639,1.343143697,97.57074989,23.88,46.47169709,-4.526370764,45.31632364,-9.367349744,-4.985865265,1,0.351999998,51.35508246,,-1
5,27,1980,1661,1,97,71,CA,-4.526370764,46.47169709,0,0,1,-0.2569,0,Republican incumbent,,2,109807,,215316,1,1660,1662,0,0,1,0,0,1,7.364883062,6.048886639,1.343143697,97.57074989,34.52,59.46042538,22.42820561,48.99812937,-2.003741264,-6.661364101,1,0.379000008,22.40375017,56.98347421,0
5,27,1982,1662,0,98,71,CA,22.42820561,59.46042538,1,,,,1,"open seat, new (reapportionment)",0,,108347,,182217,1,,,,,,,1,0,19.57637814,6.797861142,10.52639594,97.38658017,41.57,,,,,8.000854683,1,,91.02632636,83.12861299,1
5,27,1984,1663,0,99,71,CA,13.17645907,54.95462418,1,,,0.0211,0,Democratic incumbent,1,,116933,,212781,1,,,,,,,1,0,17.30916974,7.227779257,10.96090214,100,40.53,,,,,-5.306613884,0,,64.11517952,75.86830067,1
5,27,1986,1664,1,100,71,CA,29.4212997,63.69893551,1,1,1,0.0211,0,Democratic incumbent,2,,110403,,173320,1,1663,1665,1,0,0,0,1,0,17.30916974,7.227779257,10.96090214,100,45.33,67.53988266,37.90001571,54.95462418,13.17645907,4.555182653,0,-0.460000008,55.8795689,69.57316114,1
5,27,1988,1665,1,101,71,CA,37.90001571,67.53988266,1,1,1,0.0211,0,Democratic incumbent,3,,148814,,220335,1,1664,1666,1,0,0,0,1,0,17.30916974,7.227779257,10.96090214,100,78.18,58.20510387,20.95927,63.69893551,29.4212997,-1.545145837,0,-0.455000013,96.31762341,99.51307343,1
5,27,1990,1666,1,102,71,CA,20.95927,58.20510387,1,1,0,0.0211,0,Democratic incumbent,4,,90857,,156098,1,1665,1667,1,0,0,0,1,0,17.30916974,7.227779257,10.96090214,100,11,39.44729865,-10.22179723,67.53988266,37.90001571,-2.671862634,0,-0.449999988,80.0854574,97.70674449,1
5,27,1992,1667,0,103,71,CA,-10.22179723,39.44729865,0,,,0.105533333,0,Republican incumbent,,10,105521,,,1,,,,,,,0,1,30.48099206,5.992186913,8.193961535,99.8809002,23.88,,,,,-2.283510717,0,,19.21662974,15.14123769,-1
5,27,1994,1668,1,104,71,CA,-10.83742082,42.13306606,0,0,0,0.105533333,0,Republican incumbent,,11,88341,,,1,1667,1669,0,0,1,0,0,1,30.48099206,5.992186913,8.193961535,99.8809002,34.52,43.18117201,-7.000473142,39.44729865,-10.22179723,-12.75936914,0,0.504000008,37.51322229,31.75088013,-1
5,27,1996,1669,1,105,71,CA,-7.000473142,43.18117201,0,0,0,0.105533333,1,Republican open seat,,0,95310,,,0,1668,1670,0,0,0,1,0,1,30.48099206,5.992186913,8.193961535,99.8809002,41.57,46.44298553,-4.291927814,42.13306606,-10.83742082,7.017245117,0,0.519999981,57.95086648,25.80519306,-1
5,27,1998,1670,1,106,71,CA,-4.291927814,46.44298553,0,0,1,0.105533333,0,Republican incumbent,,1,80702,,,0,1669,1671,0,0,1,0,0,1,,,,,40.53,,9.22,43.18117201,-7.000473142,-2.242183656,0,0.57099998,29.07220594,27.38977139,-1
5,27,2000,1671,1,107,71,CA,9.22,,1,0,1,0.105533333,0,Republican incumbent,0,,,,,0,1670,1672,0,0,1,0,0,1,,,,,45.33,,23.92,46.44298553,-4.291927814,4.633695519,1,0.57099998,38.70683959,43.71729052,1
5,27,2002,1672,0,108,71,CA,23.92,,1,,,0.2748,,NA,3,,,,,0,,,,,,,,,,,,,78.18,,,,,-6.694096897,1,,97.26014702,99.33356874,1
5,27,2004,1673,1,109,71,CA,30.36,,1,1,1,0.2748,,NA,4,,,,,1,1672,1674,,,0,0,,,,,,,11,,37.54,,23.92,2.314101968,0,-0.352999985,100,99.92338116,1
5,27,2006,1674,1,110,71,CA,37.54,,1,1,1,0.2748,,NA,5,,,,,0,1673,1675,,,0,0,,,,,,,23.88,,46.8,,30.36,13.68268531,0,-0.379000008,95.2657167,97.16315314,1
5,27,2008,1675,0,111,71,CA,46.8,,1,1,,0.2748,,NA,6,,,,,1,1674,,,,0,0,,,,,,,34.52,,,,37.54,1.765615325,0,-0.405999988,94.54537556,97.7005228,1
5,28,1952,1676,0,83,71,CA,-26.03401244,36.98299229,0,,,-0.3084,1,Republican open seat,,0,106972,,169768,0,,,,,,,0,1,3.808720897,4.788649248,1.901226781,81.55866631,41.57,,,,,-6.808760953,0,,,,
5,28,1954,1677,1,84,71,CA,-32.46115148,33.76942575,0,0,0,-0.3084,0,Republican incumbent,,1,95680,,144468,0,1676,1678,0,0,1,0,0,1,3.808720897,4.788649248,1.901226781,81.55866631,40.53,35.48131287,-29.03737724,36.98299229,-26.03401244,8.778685501,0,0.521000028,,,
5,28,1956,1678,1,85,71,CA,-29.03737724,35.48131287,0,0,0,-0.3084,0,Republican incumbent,,2,159456,,247154,0,1677,1679,0,0,1,0,0,1,3.808720897,4.788649248,1.901226781,81.55866631,45.33,41.8025583,-16.39488637,33.76942575,-32.46115148,-5.650539331,0,0.513000011,,,
5,28,1958,1679,1,86,71,CA,-16.39488637,41.8025583,0,0,0,-0.3084,0,Republican incumbent,,3,152855,,262665,0,1678,1680,0,0,1,0,0,1,3.808720897,4.788649248,1.901226781,81.55866631,78.18,39.09986615,-21.8002677,35.48131287,-29.03737724,13.50993815,0,0.504000008,,,
5,28,1960,1680,1,87,71,CA,-21.8002677,39.09986615,0,0,0,-0.3084,0,Republican incumbent,,4,241765,,397142,0,1679,1681,0,0,1,0,0,1,3.808720897,4.788649248,1.901226781,81.55866631,11,36.01235449,-27.97529399,41.8025583,-16.39488637,-6.19429047,1,0.495999992,,,
5,28,1962,1681,0,88,71,CA,-27.97529399,36.01235449,0,,,-0.0222,0,Republican incumbent,,1,162233,,253602,0,,,,,,,0,1,9.78379544,4.424781766,1.073296962,97.81723897,23.88,,,,,-6.752375421,1,,,,
5,28,1964,1682,1,89,71,CA,-31.15646839,34.4217658,0,0,0,-0.0222,0,Republican incumbent,,2,205473,,313366,0,1681,1683,0,0,1,0,0,1,9.78379544,4.424781766,1.073296962,97.81723897,34.52,27.70313025,-44.59373951,36.01235449,-27.97529399,6.331477858,1,0.153999999,,,-1
5,28,1966,1683,1,90,71,CA,-44.59373951,27.70313025,0,0,0,-0.0222,0,Republican incumbent,,3,211404,,292491,0,1682,1684,0,0,1,0,0,1,9.78379544,4.424781766,1.073296962,97.81723897,41.57,26.77455842,-44.5115298,34.4217658,-31.15646839,-10.61381827,1,0.158999994,,,-1
5,28,1968,1684,0,91,71,CA,-44.5115298,26.77455842,0,,,-0.1888,0,Republican incumbent,,4,173680,,243638,0,,,,,,,0,1,9.78379544,4.424781766,1.073296962,97.81723897,40.53,,,,,-2.251513587,0,,,,-1
5,28,1970,1685,1,92,71,CA,-43.35320294,25.92083514,0,0,0,-0.1888,0,Republican incumbent,,5,154691,,223303,0,1684,1686,0,0,1,0,0,1,9.78379544,4.424781766,1.073296962,97.81723897,45.33,0.001257166,-60.6842339,26.77455842,-44.5115298,8.370145083,0,0.169,,,
5,28,1972,1686,0,93,71,CA,-60.6842339,0.001257166,0,,,-0.1228,0,Republican incumbent,,6,144815,,238632,1,,,,,,,0,1,12.26754421,7.124049501,1.362119827,98.79786142,78.18,,,,,-5.918761457,0,,55.3622312,,
5,28,1974,1687,0,94,71,CA,60.29906273,80.14953136,1,,,0.4461,0,Democratic incumbent,1,,88655,,110612,1,,,,,,,1,0,12.26754421,7.124049501,1.362119827,98.79786142,11,,,,,13.5724714,0,,100,,1
5,28,1976,1688,1,95,71,CA,60.39184332,80.19592166,1,1,1,0.4461,0,Democratic incumbent,2,,114612,,142915,1,1687,1689,1,0,0,0,1,0,12.26754421,7.124049501,1.362119827,98.79786142,23.88,100,100,80.14953136,60.29906273,-5.621735424,1,-0.57099998,98.90763084,,1
5,28,1978,1689,1,96,71,CA,100,100,1,1,1,0.4461,1,Democratic open seat,0,,97592,,97592,1,1688,1690,0,1,0,0,0,0,12.26754421,7.124049501,1.362119827,98.79786142,34.52,79.18560505,62.30408549,80.19592166,60.39184332,-4.985865265,1,-0.57099998,,,1
5,28,1980,1690,1,97,71,CA,62.30408549,79.18560505,1,1,1,0.4461,0,Democratic incumbent,1,,108725,,137304,1,1689,1691,1,0,0,0,1,0,12.26754421,7.124049501,1.362119827,98.79786142,41.57,78.89242768,60.23240089,100,100,-6.661364101,1,-0.519999981,81.05307273,,1
5,28,1982,1691,0,98,71,CA,60.23240089,78.89242768,1,,,,0,Democratic incumbent,2,,103469,,131152,1,,,,,,,1,0,27.95245275,7.672241858,43.07942984,100,40.53,,,,,8.000854683,1,,92.47787611,99.68447837,1
5,28,1984,1692,0,99,71,CA,53.21468115,75.6275177,1,,,0.415,0,Democratic incumbent,3,,113076,,149517,1,,,,,,,1,0,27.83488303,7.586614562,38.56885449,100,45.33,,,,,-5.306613884,0,,100,96.0450583,1
5,28,1986,1693,1,100,71,CA,55.03749847,76.34962201,1,1,1,0.415,0,Democratic incumbent,4,,92635,,121330,1,1692,1694,1,0,0,0,1,0,27.83488303,7.586614562,38.56885449,100,78.18,76.07266307,56.22674823,75.6275177,53.21468115,4.555182653,0,-0.485000014,72.44699999,97.80500513,1
5,28,1988,1694,1,101,71,CA,56.22674823,76.07266307,1,1,1,0.415,0,Democratic incumbent,5,,109801,,144337,1,1693,1695,1,0,0,0,1,0,27.83488303,7.586614562,38.56885449,100,11,72.679919,50.45711398,76.34962201,55.03749847,-1.545145837,0,-0.474000007,100,,1
5,28,1990,1695,1,102,71,CA,50.45711398,72.679919,1,1,0,0.415,0,Democratic incumbent,6,,69482,,95600,1,1694,1696,1,0,0,0,1,0,27.83488303,7.586614562,38.56885449,100,23.88,36.54803038,-21.8872726,76.07266307,56.22674823,-2.671862634,0,-0.462000012,96.76592774,,1
5,28,1992,1696,0,103,71,CA,-21.8872726,36.54803038,0,,,-0.003066667,0,Republican incumbent,,6,122353,,,1,,,,,,,0,1,20.93311825,6.906109695,5.701088277,99.86665245,34.52,,,,,-2.283510717,0,,8.009474015,1.833815617,-1
5,28,1994,1697,1,104,71,CA,-36.62081063,30.45108616,0,0,0,-0.003066667,0,Republican incumbent,,7,110179,,,1,1696,1698,0,0,1,0,0,1,20.93311825,6.906109695,5.701088277,99.86665245,41.57,36.94089949,-23.73224199,36.54803038,-21.8872726,-12.75936914,0,0.549000025,9.386111607,3.209832906,-1
5,28,1996,1698,1,105,71,CA,-23.73224199,36.94089949,0,0,0,-0.003066667,0,Republican incumbent,,8,113389,,,0,1697,1699,0,0,1,0,0,1,20.93311825,6.906109695,5.701088277,99.86665245,40.53,39.26272392,-18.37531924,30.45108616,-36.62081063,7.017245117,0,0.551999986,11.337534,0.740430424,-1
5,28,1998,1699,1,106,71,CA,-18.37531924,39.26272392,0,0,0,-0.003066667,0,Republican incumbent,,9,90607,,,0,1698,1700,0,0,1,0,0,1,,,,,45.33,,-17.52,36.94089949,-23.73224199,-2.242183656,0,0.555000007,12.10543462,11.4413429,-1
5,28,2000,1700,1,107,71,CA,-17.52,,0,0,1,-0.003066667,0,Republican incumbent,,10,,,,0,1699,1701,0,0,1,0,0,1,,,,,78.18,,51.02,39.26272392,-18.37531924,4.633695519,1,0.558000028,14.2638017,16.40151069,-1
5,28,2002,1701,0,108,71,CA,51.02,,1,,,0.4941,,NA,10,,,,,0,,,,,,,,,,,,,11,,,,,-6.694096897,1,,98.83301246,99.76722036,1
5,28,2004,1702,1,109,71,CA,50.56,,1,1,1,0.4941,,NA,11,,,,,1,1701,1703,,,0,0,,,,,,,23.88,,58.94,,51.02,2.314101968,0,-0.398999989,96.51219624,98.26244927,1
5,28,2006,1703,1,110,71,CA,58.94,,1,1,1,0.4941,,NA,12,,,,,0,1702,1704,,,0,0,,,,,,,34.52,,100,,50.56,13.68268531,0,-0.39199999,100,,1
5,28,2008,1704,0,111,71,CA,100,,1,1,,0.4941,,NA,13,,,,,1,1703,,,,0,0,,,,,,,41.57,,,,58.94,1.765615325,0,-0.38499999,,,1
5,29,1952,1705,0,83,71,CA,-100,0,0,,,-0.214266667,0,Republican incumbent,,5,73144,,73363,0,,,,,,,0,1,9.322335755,3.95887066,3.666622322,55.32033594,40.53,,,,,-6.808760953,0,,,,
5,29,1954,1706,1,84,71,CA,-15.90005457,42.04997122,0,0,1,-0.214266667,0,Republican incumbent,,6,42420,,73208,0,1705,1707,0,0,1,0,0,1,9.322335755,3.95887066,3.666622322,55.32033594,45.33,51.54622793,3.092455864,0,-100,8.778685501,0,0.476999998,,,
5,29,1956,1707,1,85,71,CA,3.092455864,51.54622793,1,0,1,-0.214266667,1,Republican open seat,0,,54989,,106736,0,1706,1708,0,0,0,1,1,0,9.322335755,3.95887066,3.666622322,55.32033594,78.18,62.38626242,24.77252483,42.04997122,-15.90005457,-5.650539331,0,0.493999988,,,
5,29,1958,1708,1,86,71,CA,24.77252483,62.38626242,1,1,1,-0.214266667,0,Democratic incumbent,1,,64518,,103417,0,1707,1709,1,0,0,0,1,0,9.322335755,3.95887066,3.666622322,55.32033594,11,57.05090761,14.10181522,51.54622793,3.092455864,13.50993815,0,-0.40200001,,,
5,29,1960,1709,1,87,71,CA,14.10181522,57.05090761,1,1,1,-0.214266667,0,Democratic incumbent,2,,76139,,133460,0,1708,1710,1,0,0,0,1,0,9.322335755,3.95887066,3.666622322,55.32033594,23.88,55.65283298,11.30566299,62.38626242,24.77252483,-6.19429047,1,-0.40200001,,,
5,29,1962,1710,0,88,71,CA,11.30566299,55.65283298,1,,,0.227,1,"open seat, new (reapportionment)",0,,73740,,132527,0,,,,,,,1,0,15.35987984,4.113020491,0.544841021,100,34.52,,,,,-6.752375421,1,,,,
5,29,1964,1711,1,89,71,CA,17.11978614,58.55989456,1,1,1,0.227,0,Democratic incumbent,1,,90208,,154049,0,1710,1712,1,0,0,0,1,0,15.35987984,4.113020491,0.544841021,100,41.57,51.1228323,2.245664597,55.65283298,11.30566299,6.331477858,1,-0.537,,,1
5,29,1966,1712,1,90,71,CA,2.245664597,51.1228323,1,1,1,0.227,0,Democratic incumbent,2,,69115,,135202,0,1711,1713,1,0,0,0,1,0,15.35987984,4.113020491,0.544841021,100,40.53,52.26891637,4.537835717,58.55989456,17.11978614,-10.61381827,1,-0.533999979,,,1
5,29,1968,1713,0,91,71,CA,4.537835717,52.26891637,1,,,0.1094,0,Democratic incumbent,3,,76091,,145576,0,,,,,,,1,0,15.35987984,4.113020491,0.544841021,100,45.33,,,,,-2.251513587,0,,,,1
5,29,1970,1714,1,92,71,CA,25.18081665,62.59040833,1,1,1,0.1094,1,Democratic open seat,0,,71308,,113928,0,1713,1715,0,1,0,0,1,0,15.35987984,4.113020491,0.544841021,100,78.18,62.74138689,29.23417687,52.26891637,4.537835717,8.370145083,0,-0.52700001,,,
5,29,1972,1715,0,93,71,CA,29.23417687,62.74138689,1,,,-0.0878,0,Democratic incumbent,1,,92856,,147998,1,,,,,,,1,0,17.0663234,5.600800392,0.774516843,100,11,,,,,-5.918761457,0,,67.97477843,,
5,29,1974,1716,0,94,71,CA,100,100,1,,,0.6307,0,Democratic incumbent,6,,47204,,47204,1,,,,,,,1,0,17.0663234,5.600800392,0.774516843,100,23.88,,,,,13.5724714,0,,,,1
5,29,1976,1717,1,95,71,CA,74.18376207,85.41748524,1,1,1,0.6307,0,Democratic incumbent,7,,82515,,96602,1,1716,1718,1,0,0,0,1,0,17.0663234,5.600800392,0.774516843,100,34.52,84.99596119,69.99192238,100,100,-5.621735424,1,-0.547999978,98.47444699,,1
5,29,1978,1718,1,96,71,CA,69.99192238,84.99596119,1,1,1,0.6307,0,Democratic incumbent,8,,65214,,76726,1,1717,1719,1,0,0,0,1,0,17.0663234,5.600800392,0.774516843,100,41.57,86.1245811,75.06854534,85.41748524,74.18376207,-4.985865265,1,-0.526000023,67.77783201,,1
5,29,1980,1719,1,97,71,CA,75.06854534,86.1245811,1,1,1,0.6307,0,Democratic incumbent,9,,80095,,92999,1,1718,1720,1,0,0,0,1,0,17.0663234,5.600800392,0.774516843,100,40.53,79.79539037,59.59078074,84.99596119,69.99192238,-6.661364101,1,-0.504000008,85.41671269,100,1
5,29,1982,1720,0,98,71,CA,59.59078074,79.79539037,1,,,,0,Democratic incumbent,10,,97028,,121596,1,,,,,,,1,0,21.0817812,5.938974592,46.61009051,100,45.33,,,,,8.000854683,1,,99.9956967,100,1
5,29,1984,1721,0,99,71,CA,73.26972485,86.63486242,1,,,0.5868,0,Democratic incumbent,11,,108777,,125558,1,,,,,,,1,0,24.22709804,5.771533488,50.05359851,100,78.18,,,,,-5.306613884,0,,100,,1
5,29,1986,1722,1,100,71,CA,70.01028061,84.54471827,1,1,1,0.5868,0,Democratic incumbent,12,,78132,,92415,1,1721,1723,1,0,0,0,1,0,24.22709804,5.771533488,50.05359851,100,11,82.83757567,69.17396784,86.63486242,73.26972485,4.555182653,0,-0.43900001,100,100,1
5,29,1988,1723,1,101,71,CA,69.17396784,82.83757567,1,1,1,0.5868,0,Democratic incumbent,13,,88169,,106436,1,1722,1724,1,0,0,0,1,0,24.22709804,5.771533488,50.05359851,100,23.88,79.40067053,60.76200008,84.54471827,70.01028061,-1.545145837,0,-0.416999996,93.43050155,98.50678733,1
5,29,1990,1724,1,102,71,CA,60.76200008,79.40067053,1,1,1,0.5868,1,Democratic open seat,0,,51350,,64672,1,1723,1725,0,1,0,0,0,0,24.22709804,5.771533488,50.05359851,100,34.52,61.30829453,35.63148677,82.83757567,69.17396784,-2.671862634,0,-0.395999998,100,,1
5,29,1992,1725,0,103,71,CA,35.63148677,61.30829453,1,,,0.512,0,Democratic incumbent,9,,160312,,,1,,,,,,,1,0,30.67803551,5.363274564,3.469633488,100,41.57,,,,,-2.283510717,0,,82.89940016,84.31620868,1
5,29,1994,1726,1,104,71,CA,39.71719444,67.97758341,1,1,1,0.512,0,Democratic incumbent,10,,129413,,,1,1725,1727,1,0,0,0,1,0,30.67803551,5.363274564,3.469633488,100,40.53,67.62872338,43.02312732,61.30829453,35.63148677,-12.75936914,0,-0.488999993,72.45002024,70.2545607,1
5,29,1996,1727,1,105,71,CA,43.02312732,67.62872338,1,1,1,0.512,0,Democratic incumbent,11,,145278,,,0,1726,1728,1,0,0,0,1,0,30.67803551,5.363274564,3.469633488,100,45.33,73.87166619,51.2532711,67.97758341,39.71719444,7.017245117,0,-0.488999993,72.9057291,75.73838339,1
5,29,1998,1728,1,106,71,CA,51.2532711,73.87166619,1,1,1,0.512,0,Democratic incumbent,12,,131561,,,0,1727,1729,1,0,0,0,1,0,,,,,78.18,,59.5,67.62872338,43.02312732,-2.242183656,0,-0.488000005,85.29358197,78.91203574,1
5,29,2000,1729,1,107,71,CA,59.5,,1,1,1,0.512,0,Democratic incumbent,13,,,,,0,1728,1730,1,0,0,0,1,0,,,,,11,,30.36,73.87166619,51.2532711,4.633695519,1,-0.488000005,,99.97969422,1
5,29,2002,1730,0,108,71,CA,30.36,,1,,,0.3151,,NA,1,,,,,0,,,,,,,,,,,,,23.88,,,,,-6.694096897,1,,,99.83338715,1
5,29,2004,1731,1,109,71,CA,36.02,,1,1,1,0.3151,,NA,2,,,,,1,1730,1732,,,0,0,,,,,,,34.52,,39.66,,30.36,2.314101968,0,-0.324999988,61.22639588,83.83258863,1
5,29,2006,1732,1,110,71,CA,39.66,,1,1,1,0.3151,,NA,3,,,,,0,1731,1733,,,0,0,,,,,,,41.57,,44.1,,36.02,13.68268531,0,-0.331999987,100,99.89545501,1
5,29,2008,1733,0,111,71,CA,44.1,,1,1,,0.3151,,NA,4,,,,,1,1732,,,,0,0,,,,,,,40.53,,,,39.66,1.765615325,0,-0.340000004,92.27828102,95.29654856,1
